sample_id,source_type,label,target_class,y_true,source_event_id,fault_event_id,disturbance_row_id,substation_id,window_policy,window_start,window_end,review_tag,fault_label,efd_possible,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,sample_count,expected_sample_count,coverage_rate,coverage_eligible,overlap_disturbance_count,training_metadata_complete
m2_disturbance_0079_fault_pre_7d,disturbance,fault,fault,1,,,79.0,10,fault_pre_7d,2016-11-29 09:43:00,2016-12-06 09:43:00,,,,-1.2097222222222204,-2.344444444444445,-4.300000000000001,3.8416666666666828,1.5990081886206369,833407.7074645872,0.6199632923902314,0.9790448962304112,6.000000000000007,-1.015178949597626,0.5869600454100232,3.6999999999999886,-1.2534960468728116,931,1008,0.9236111111111112,False,1.0,
m2_disturbance_0080_fault_pre_7d,disturbance,fault,fault,1,,,80.0,41,fault_pre_7d,2016-11-01 13:41:00,2016-11-08 13:41:00,,,,0.0,0.0,0.0,-0.13055555555555287,2.1910036778939173,-155539.12789394264,1.9632863917925008,0.22771728610143227,6.299999999999997,-0.6161585365853739,-2.7766052548189206,-5.599999999999994,-0.9267058652729503,1005,1008,0.9970238095238095,True,2.0,
m2_disturbance_0081_fault_pre_7d,disturbance,fault,fault,1,,,81.0,41,fault_pre_7d,2016-10-28 11:51:00,2016-11-04 11:51:00,,,,-1.7763568394002505e-15,0.0,0.0,-3.646302816901411,0.8983661350250713,-67782.02132973331,0.8975532588061768,0.000812876218909242,9.299999999999997,-2.114385962065768,-1.4341607888338679,15.599999999999994,-1.1777497444550846,1005,1008,0.9970238095238095,True,1.0,
m2_disturbance_0082_fault_pre_7d,disturbance,fault,fault,1,,,82.0,10,fault_pre_7d,2016-09-22 12:04:00,2016-09-29 12:04:00,,,,-0.5336267605633793,-0.7194444444444414,-2.0,0.36277386541468815,-0.24529005177904395,-76985.14615460578,-0.2643980584884389,0.019108006709396497,-1.4000000000000057,0.3484988939218283,-0.15015220041666666,1.4000000000000057,0.2496090236530506,1006,1008,0.998015873015873,True,1.0,
m2_disturbance_0083_fault_pre_7d,disturbance,fault,fault,1,,,83.0,19,fault_pre_7d,2016-08-17 20:04:00,2016-08-24 20:04:00,,,,6.258333333333335,0.3722222222222271,0.8000000000000007,-2.9055555555555515,0.8258101851851833,553.0488142440408,0.14930555555555713,0.6765046296296262,-2.5,1.7266203703703695,-1.7019287944259534,2.799999999999997,-0.04891692150867044,1008,1008,1.0,True,1.0,
m2_disturbance_0084_fault_pre_7d,disturbance,fault,fault,1,,,84.0,4,fault_pre_7d,2016-07-25 10:34:00,2016-08-01 10:34:00,,,,-2.9180555555555543,7.213888888888889,7.300000000000001,0.3986111111111157,0.7206018518518604,-12028.920655496884,0.8159722222222214,-0.09537037037036988,0.7000000000000028,0.350578703703718,0.1948736691584103,-0.3999999999999915,0.0,1008,1008,1.0,True,1.0,
m2_disturbance_0085_fault_pre_7d,disturbance,fault,fault,1,,,85.0,19,fault_pre_7d,2016-07-13 16:20:00,2016-07-20 16:20:00,,,,-0.9541666666666622,2.186111111111117,-11.600000000000001,-3.618055555555557,-3.2491301338998397,256628.06921350973,-8.17564696794129,4.926516834041458,-10.5,-4.997608471739412,5.011329433408471,3.8000000000000043,-3.43389813397048,1007,1008,0.9990079365079365,True,1.0,
m2_disturbance_0086_fault_pre_7d,disturbance,fault,fault,1,,,86.0,16,fault_pre_7d,2016-05-16 01:00:36,2016-05-23 01:00:36,,,,3.0722222222222246,-4.372222222222224,-10.4,0.05138888888888715,-0.5414351851851791,,,,,0.40312500000000284,-0.55867616056606,-3.5,0.43472222222222,1008,1008,1.0,True,0.0,
m2_disturbance_0087_fault_pre_7d,disturbance,fault,fault,1,,,87.0,49,fault_pre_7d,2015-10-13 12:00:00,2015-10-20 12:00:00,,,,-2.8777777777777773,3.1833333333333345,-2.9000000000000004,3.8402777777777715,8.564051251956172,-3522.908431831165,3.382472613458532,5.181578638497653,-3.900000000000002,7.4966666666666555,0.9607325465478,-1.1000000000000014,7.366265649452274,2274,1008,2.255952380952381,True,1.0,
m2_disturbance_0088_task_post_1d,disturbance,task,task,1,,,88.0,20,task_post_1d,2017-12-12 15:27:25,2017-12-13 15:27:25,,,,0.8305555555555557,0.8749999999999996,0.3999999999999999,1.5333333333333243,,,,,-8.599999999999994,,,1.9000000000000057,,144,144,1.0,True,0.0,
m2_disturbance_0089_task_post_1d,disturbance,task,task,1,,,89.0,19,task_post_1d,2018-12-28 14:41:55,2018-12-29 14:41:55,,,,0.03333333333333277,0.13888888888888928,-1.0999999999999996,2.177777777777777,,,,,-1.2000000000000028,,,-1.0999999999999943,,144,144,1.0,True,0.0,
m2_disturbance_0090_task_post_1d,disturbance,task,task,1,,,90.0,20,task_post_1d,2019-01-16 22:46:23,2019-01-17 22:46:23,,,,6.361111111111111,2.158333333333334,7.6000000000000005,-0.15833333333332433,,,,,-0.6000000000000014,,,2.0999999999999943,,144,144,1.0,True,0.0,
m2_disturbance_0091_task_post_1d,disturbance,task,task,1,,,91.0,4,task_post_1d,2019-01-23 06:04:14,2019-01-24 06:04:14,,,,-0.002777777777777768,-0.27499999999999947,1.2000000000000002,0.25694444444443576,,,,,-2.4000000000000057,,,-1.0,,144,144,1.0,True,0.0,
m2_disturbance_0092_task_post_1d,disturbance,task,task,1,,,92.0,52,task_post_1d,2019-02-20 15:11:57,2019-02-21 15:11:57,,,,2.1848484848484873,1.9461111111111098,2.8999999999999986,-3.6416666666666657,,,,,-0.8999999999999986,,,2.0999999999999943,,138,144,0.9583333333333334,True,0.0,
m2_disturbance_0093_task_post_1d,disturbance,task,task,1,,,93.0,52,task_post_1d,2019-02-26 16:59:11,2019-02-27 16:59:11,,,,1.5999999999999979,2.8638888888888907,2.0,-1.0180555555555486,,,,,1.2999999999999972,,,2.6999999999999957,,144,144,1.0,True,0.0,
m2_disturbance_0094_task_post_1d,disturbance,task,task,1,,,94.0,52,task_post_1d,2019-03-05 15:08:22,2019-03-06 15:08:22,,,,-1.8472222222222214,4.866666666666667,0.0,0.054166666666674246,,,,,-1.8999999999999986,,,-1.0,,144,144,1.0,True,0.0,
m2_disturbance_0095_task_post_1d,disturbance,task,task,1,,,95.0,16,task_post_1d,2019-06-07 11:42:18,2019-06-08 11:42:18,,,,-0.651388888888885,3.050000000000008,5.100000000000001,0.49444444444444,,,,,-2.5,,,-0.29999999999999716,,144,144,1.0,True,0.0,
m2_disturbance_0096_task_post_1d,disturbance,task,task,1,,,96.0,30,task_post_1d,2019-09-23 15:46:34,2019-09-24 15:46:34,,,,,,,,,,,,,,,,,0,144,0.0,False,0.0,
m2_disturbance_0097_task_post_1d,disturbance,task,task,1,,,97.0,39,task_post_1d,2019-10-04 07:46:44,2019-10-05 07:46:44,,,,-1.9069444444444432,-0.21111111111110503,-1.6999999999999993,0.1430555555555486,,,,,-0.5,,,1.8000000000000043,,144,144,1.0,True,0.0,
m2_disturbance_0098_task_post_1d,disturbance,task,task,1,,,98.0,10,task_post_1d,2019-10-14 21:13:09,2019-10-15 21:13:09,,,,0.16388888888889497,0.1527777777777608,0.40000000000000213,-0.0027777777777799884,,,,,0.8999999999999915,,,-0.4999999999999858,,144,144,1.0,True,0.0,
m2_disturbance_0099_task_post_1d,disturbance,task,task,1,,,99.0,10,task_post_1d,2019-10-18 07:13:22,2019-10-19 07:13:22,,,,0.37361111111111,-0.055555555555557135,0.3000000000000007,0.3736111111111029,,,,,-1.3000000000000114,,,2.3999999999999915,,144,144,1.0,True,0.0,
m2_disturbance_0100_task_post_1d,disturbance,task,task,1,,,100.0,15,task_post_1d,2019-10-19 09:40:56,2019-10-20 09:40:56,,,,-2.008333333333333,-1.427777777777779,0.09999999999999964,-0.06666666666666998,,,,,-1.5,,,-1.3999999999999986,,144,144,1.0,True,0.0,
m2_disturbance_0101_task_post_1d,disturbance,task,task,1,,,101.0,57,task_post_1d,2019-11-05 14:31:45,2019-11-06 14:31:45,,,,0.24027777777777715,0.8499999999999961,-0.10000000000000142,0.7722222222222186,,,,,4.200000000000003,,,2.3000000000000043,,144,144,1.0,True,0.0,
m2_disturbance_0102_task_post_1d,disturbance,task,task,1,,,102.0,28,task_post_1d,2019-11-12 06:20:58,2019-11-13 06:20:58,,,,-0.11249999999999893,-0.21388888888889213,0.8000000000000007,-2.200000000000003,,,,,1.1999999999999957,,,-1.1000000000000014,,144,144,1.0,True,0.0,
m2_disturbance_0103_task_post_1d,disturbance,task,task,1,,,103.0,16,task_post_1d,2019-11-15 07:07:29,2019-11-16 07:07:29,,,,0.7375000000000007,0.22222222222222143,2.0,1.19444444444445,,,,,0.3999999999999986,,,1.0,,144,144,1.0,True,0.0,
m2_disturbance_0104_task_post_1d,disturbance,task,task,1,,,104.0,26,task_post_1d,2019-11-15 12:04:40,2019-11-16 12:04:40,,,,0.9083333333333332,0.547222222222226,2.0999999999999996,-0.17500000000000426,,,,,0.7999999999999972,,,0.8999999999999915,,144,144,1.0,True,0.0,
m2_disturbance_0105_task_post_1d,disturbance,task,task,1,,,105.0,53,task_post_1d,2019-11-15 16:11:09,2019-11-16 16:11:09,,,,0.8847222222222211,0.8083333333333336,1.4000000000000004,-0.5861111111111086,,,,,0.29999999999999716,,,-2.700000000000003,,144,144,1.0,True,0.0,
m2_disturbance_0106_task_post_1d,disturbance,task,task,1,,,106.0,50,task_post_1d,2019-11-19 06:21:45,2019-11-20 06:21:45,,,,-0.015277777777777501,-0.46944444444444855,-0.3000000000000007,4.68055555555555,,,,,-11.100000000000001,,,-0.30000000000000426,,144,144,1.0,True,2.0,
m2_disturbance_0107_task_post_1d,disturbance,task,task,1,,,107.0,57,task_post_1d,2019-11-22 15:24:30,2019-11-23 15:24:30,,,,-0.4888888888888854,0.7083333333333357,-0.9000000000000004,2.1555555555555586,,,,,-0.9000000000000057,,,-11.300000000000011,,144,144,1.0,True,0.0,
m2_disturbance_0108_task_post_1d,disturbance,task,task,1,,,108.0,11,task_post_1d,2019-11-26 15:05:18,2019-11-27 15:05:18,,,,0.18611111111111,0.75,0.7999999999999998,1.2291666666666714,,,,,-2.3999999999999986,,,-2.6000000000000085,,144,144,1.0,True,0.0,
m2_disturbance_0109_task_post_1d,disturbance,task,task,1,,,109.0,6,task_post_1d,2019-11-29 20:15:10,2019-11-30 20:15:10,,,,1.24861111111111,-0.15277777777777857,0.8000000000000007,-1.6625000000000014,,,,,0.7999999999999972,,,-0.29999999999999716,,144,144,1.0,True,0.0,
m2_disturbance_0110_task_post_1d,disturbance,task,task,1,,,110.0,50,task_post_1d,2019-11-29 20:15:10,2019-11-30 20:15:10,,,,1.8305555555555557,0.5583333333333327,2.3999999999999995,-2.3944444444444386,,,,,-16.300000000000004,,,2.1000000000000085,,144,144,1.0,True,0.0,
m2_disturbance_0111_task_post_1d,disturbance,task,task,1,,,111.0,43,task_post_1d,2019-11-29 20:15:10,2019-11-30 20:15:10,,,,2.2527777777777778,0.11388888888888893,2.3,3.2583333333333258,,,,,11.600000000000001,,,0.5000000000000142,,144,144,1.0,True,0.0,
m2_disturbance_0112_task_post_1d,disturbance,task,task,1,,,112.0,61,task_post_1d,2019-12-03 13:34:16,2019-12-04 13:34:16,,,,-0.05972222222222223,-0.013888888888888395,0.10000000000000009,0.011111111111112848,,,,,-0.10000000000000142,,,-0.10000000000000853,,144,144,1.0,True,0.0,
m2_disturbance_0113_task_post_1d,disturbance,task,task,1,,,113.0,50,task_post_1d,2019-12-04 08:33:39,2019-12-05 08:33:39,,,,-1.24583333333333,-1.9916666666666654,-1.0999999999999996,-0.19305555555554577,,,,,7.399999999999999,,,5.20000000000001,,144,144,1.0,True,0.0,
m2_disturbance_0114_task_post_1d,disturbance,task,task,1,,,114.0,30,task_post_1d,2019-12-06 06:02:26,2019-12-07 06:02:26,,,,,,,,,,,,,,,,,0,144,0.0,False,0.0,
m2_disturbance_0115_task_post_1d,disturbance,task,task,1,,,115.0,11,task_post_1d,2019-12-09 18:35:58,2019-12-10 18:35:58,,,,-0.4597222222222239,-0.5861111111111139,-1.299999999999999,2.1111111111111143,,,,,3.299999999999997,,,0.7000000000000028,,144,144,1.0,True,0.0,
m2_disturbance_0116_task_post_1d,disturbance,task,task,1,,,116.0,30,task_post_1d,2019-12-13 06:25:59,2019-12-14 06:25:59,,,,,,,,,,,,,,,,,0,144,0.0,False,0.0,
m2_disturbance_0117_task_post_1d,disturbance,task,task,1,,,117.0,25,task_post_1d,2019-12-17 06:40:24,2019-12-18 06:40:24,,,,-0.31944444444444464,-0.10000000000000053,-0.6000000000000005,-2.75694444444445,,,,,0.0,,,0.5000000000000142,,144,144,1.0,True,0.0,
m2_disturbance_0118_task_post_1d,disturbance,task,task,1,,,118.0,15,task_post_1d,2019-12-22 21:04:33,2019-12-23 21:04:33,,,,-0.6305555555555546,-1.030555555555555,-0.5999999999999996,5.773611111111109,,,,,-0.6000000000000014,,,-1.2000000000000028,,144,144,1.0,True,0.0,
m2_disturbance_0119_task_post_1d,disturbance,task,task,1,,,119.0,59,task_post_1d,2019-12-20 06:05:46,2019-12-21 06:05:46,,,,-0.3430555555555559,-0.11388888888888804,-0.8000000000000003,-1.81944444444445,,,,,-6.0,,,0.799999999999983,,144,144,1.0,True,0.0,
m2_disturbance_0120_task_post_1d,disturbance,task,task,1,,,120.0,16,task_post_1d,2020-01-09 05:01:54,2020-01-10 05:01:54,,,,-2.2972222222222216,-0.688888888888889,-3.0,2.668055555555547,,,,,0.19999999999999574,,,-0.20000000000000284,,144,144,1.0,True,0.0,
m2_disturbance_0121_task_post_1d,disturbance,task,task,1,,,121.0,43,task_post_1d,2020-01-13 07:26:40,2020-01-14 07:26:40,,,,-3.4222222222222225,-1.761111111111112,-3.5999999999999996,-1.5875000000000057,,,,,1.2999999999999972,,,1.7999999999999972,,144,144,1.0,True,0.0,
m2_disturbance_0122_task_post_1d,disturbance,task,task,1,,,122.0,9,task_post_1d,2020-01-20 06:31:19,2020-01-21 06:31:19,,,,-1.0972222222222223,0.2638888888888893,2.5,2.575000000000003,,,,,6.200000000000003,,,2.299999999999983,,144,144,1.0,True,0.0,
m2_disturbance_0123_task_post_1d,disturbance,task,task,1,,,123.0,61,task_post_1d,2020-01-21 14:12:11,2020-01-22 14:12:11,,,,-0.00972222222222241,0.002777777777777768,0.0,0.125,,,,,0.5,,,1.29999999999999,,144,144,1.0,True,0.0,
m2_disturbance_0124_task_post_1d,disturbance,task,task,1,,,124.0,18,task_post_1d,2020-01-21 15:53:00,2020-01-22 15:53:00,,,,0.027777777777777568,0.047222222222222165,0.10000000000000009,0.9847222222222243,,,,,0.5,,,-0.4000000000000057,,144,144,1.0,True,0.0,
m2_disturbance_0125_task_post_1d,disturbance,task,task,1,,,125.0,30,task_post_1d,2020-01-22 16:15:20,2020-01-23 16:15:20,,,,,,,,,,,,,,,,,0,144,0.0,False,0.0,
m2_disturbance_0126_task_post_1d,disturbance,task,task,1,,,126.0,30,task_post_1d,2020-01-24 13:31:02,2020-01-25 13:31:02,,,,,,,,,,,,,,,,,0,144,0.0,False,0.0,
m2_disturbance_0127_task_post_1d,disturbance,task,task,1,,,127.0,35,task_post_1d,2020-02-05 12:56:11,2020-02-06 12:56:11,,,,-0.7833333333333323,0.5555555555555554,-1.0,-1.1013888888888914,,,,,-4.5,,,1.1999999999999957,,144,144,1.0,True,0.0,
m2_disturbance_0128_task_post_1d,disturbance,task,task,1,,,128.0,14,task_post_1d,2020-02-19 16:38:12,2020-02-20 16:38:12,,,,-0.34583333333333344,1.5611111111111113,-0.5,3.4569444444444457,,,,,-7.899999999999999,,,2.0,,144,144,1.0,True,0.0,
m2_disturbance_0129_task_post_1d,disturbance,task,task,1,,,129.0,8,task_post_1d,2020-02-19 12:55:43,2020-02-20 12:55:43,,,,-1.9527777777777775,-0.0472222222222225,-1.9,1.2638888888888928,,,,,13.100000000000001,,,2.9000000000000057,,144,144,1.0,True,0.0,
m2_disturbance_0130_task_post_1d,disturbance,task,task,1,,,130.0,1,task_post_1d,2020-03-06 13:08:04,2020-03-07 13:08:04,,,,0.4222222222222216,1.666666666666666,1.6000000000000005,0.34305555555555145,,,,,0.19999999999999574,,,-1.8999999999999915,,144,144,1.0,True,0.0,
m2_disturbance_0131_task_post_1d,disturbance,task,task,1,,,131.0,45,task_post_1d,2020-03-09 15:39:53,2020-03-10 15:39:53,,,,11.08472222222222,8.505555555555556,1.5999999999999996,-12.270833333333343,,,,,5.400000000000006,,,1.2000000000000028,,144,144,1.0,True,0.0,
m2_disturbance_0132_task_post_1d,disturbance,task,task,1,,,132.0,53,task_post_1d,2020-03-16 16:18:51,2020-03-17 16:18:51,,,,-1.7874999999999988,1.3361111111111121,-5.7,-0.37222222222222,,,,,1.6000000000000014,,,1.1999999999999886,,144,144,1.0,True,0.0,
m2_disturbance_0133_task_post_1d,disturbance,task,task,1,,,133.0,24,task_post_1d,2020-03-20 00:48:52,2020-03-21 00:48:52,,,,0.8819444444444438,-1.6694444444444434,-1.0,1.2277777777777743,,,,,-1.6000000000000014,,,-2.8999999999999986,,144,144,1.0,True,0.0,
m2_disturbance_0134_task_post_1d,disturbance,task,task,1,,,134.0,53,task_post_1d,2020-03-25 06:43:51,2020-03-26 06:43:51,,,,-2.8819444444444455,-1.3861111111111102,4.0,1.2861111111111114,,,,,2.200000000000003,,,1.0000000000000142,,144,144,1.0,True,0.0,
m2_disturbance_0135_activity_pre_1d,disturbance,activity,activity,1,,,135.0,16,activity_pre_1d,2017-04-16 00:00:00,2017-04-17 00:00:00,,,,2.5000000000000004,-2.4944444444444436,0.20000000000000018,-2.04444444444443,,,,,1.3000000000000043,,,-1.0999999999999943,,144,144,1.0,True,0.0,
m2_disturbance_0136_activity_pre_1d,disturbance,activity,activity,1,,,136.0,4,activity_pre_1d,2017-04-07 00:00:00,2017-04-08 00:00:00,,,,3.180966353677621,-2.8083333333333336,0.19999999999999996,-1.4619131455399028,,,,,2.0,,,-3.0999999999999943,,143,144,0.9930555555555556,True,1.0,
m2_disturbance_0137_activity_pre_1d,disturbance,activity,activity,1,,,137.0,9,activity_pre_1d,2017-03-28 00:00:00,2017-03-29 00:00:00,,,,3.0791666666666693,-9.57222222222222,-1.4000000000000004,-0.5652777777777871,,,,,2.200000000000003,,,0.6000000000000085,,144,144,1.0,True,0.0,
m2_disturbance_0138_activity_pre_1d,disturbance,activity,activity,1,,,138.0,4,activity_pre_1d,2017-03-28 00:00:00,2017-03-29 00:00:00,,,,3.1291666666666673,-10.11388888888889,-1.6,1.9513888888888928,,,,,0.29999999999999716,,,5.900000000000006,,144,144,1.0,True,0.0,
m2_disturbance_0139_activity_pre_1d,disturbance,activity,activity,1,,,139.0,52,activity_pre_1d,2017-03-14 00:00:00,2017-03-15 00:00:00,,,,5.533333333333333,-6.169444444444444,1.6,0.2083333333333286,,,,,0.10000000000000142,,,-0.09999999999999432,,144,144,1.0,True,2.0,
m2_disturbance_0140_activity_pre_1d,disturbance,activity,activity,1,,,140.0,52,activity_pre_1d,2017-03-13 00:00:00,2017-03-14 00:00:00,,,,1.5180555555555555,-5.005555555555555,-3.9,-0.13750000000000284,,,,,-1.1000000000000014,,,-0.7000000000000028,,144,144,1.0,True,0.0,
m2_disturbance_0141_activity_pre_1d,disturbance,activity,activity,1,,,141.0,4,activity_pre_1d,2017-03-11 00:00:00,2017-03-12 00:00:00,,,,3.4583333333333335,-3.48888888888889,-0.7,-0.5791666666666586,,,,,1.6000000000000014,,,1.3999999999999915,,144,144,1.0,True,0.0,
m2_disturbance_0142_activity_pre_1d,disturbance,activity,activity,1,,,142.0,12,activity_pre_1d,2017-03-07 00:00:00,2017-03-08 00:00:00,,,,5.780555555555556,-4.230555555555556,3.8000000000000003,-6.191666666666656,,,,,-5.099999999999994,,,-0.09999999999999432,,144,144,1.0,True,0.0,
m2_disturbance_0143_activity_pre_1d,disturbance,activity,activity,1,,,143.0,7,activity_pre_1d,2017-03-05 00:00:00,2017-03-06 00:00:00,,,,5.756944444444444,-2.1583333333333323,1.4,-3.61249999999999,,,,,-5.100000000000001,,,-2.9000000000000057,,144,144,1.0,True,0.0,
m2_disturbance_0144_activity_pre_1d,disturbance,activity,activity,1,,,144.0,40,activity_pre_1d,2017-02-16 00:00:00,2017-02-17 00:00:00,,,,-1.3416666666666668,-0.6555555555555559,-2.6999999999999993,3.544444444444437,,,,,1.0,,,1.1000000000000085,,144,144,1.0,True,0.0,
m2_disturbance_0145_activity_pre_1d,disturbance,activity,activity,1,,,145.0,55,activity_pre_1d,2017-02-07 00:00:00,2017-02-08 00:00:00,,,,2.068055555555554,0.44444444444444464,2.3000000000000003,-4.036111111111104,,,,,0.8999999999999986,,,0.3999999999999915,,144,144,1.0,True,0.0,
m2_disturbance_0146_activity_pre_1d,disturbance,activity,activity,1,,,146.0,20,activity_pre_1d,2017-01-23 00:00:00,2017-01-24 00:00:00,,,,-0.5736111111111111,-1.263888888888887,-0.7999999999999998,1.5444444444444443,,,,,-2.6999999999999957,,,-0.09999999999999432,,144,144,1.0,True,0.0,
m2_disturbance_0147_activity_pre_1d,disturbance,activity,activity,1,,,147.0,9,activity_pre_1d,2017-01-20 00:00:00,2017-01-21 00:00:00,,,,1.3083333333333331,-0.0055555555555582,2.1,-4.075000000000003,,,,,0.20000000000000284,,,-0.19999999999998863,,144,144,1.0,True,0.0,
m2_disturbance_0148_activity_pre_1d,disturbance,activity,activity,1,,,148.0,20,activity_pre_1d,2017-01-10 00:00:00,2017-01-11 00:00:00,,,,-1.7888888888888888,-2.4972222222222222,-3.9,4.790277777777781,,,,,6.599999999999994,,,3.299999999999997,,144,144,1.0,True,0.0,
m2_disturbance_0149_activity_pre_1d,disturbance,activity,activity,1,,,149.0,16,activity_pre_1d,2016-12-13 00:00:00,2016-12-14 00:00:00,,,,0.726388888888889,-1.572222222222222,-0.19999999999999996,-2.2736111111111086,,,,,1.5,,,0.5,,144,144,1.0,True,0.0,
m2_disturbance_0150_activity_pre_1d,disturbance,activity,activity,1,,,150.0,10,activity_pre_1d,2016-12-05 00:00:00,2016-12-06 00:00:00,,,,0.07638888888888928,0.1222222222222129,0.5,-0.5666666666666558,,,,,-0.10000000000000142,,,-2.1000000000000085,,144,144,1.0,True,0.0,
m2_disturbance_0151_activity_pre_1d,disturbance,activity,activity,1,,,151.0,41,activity_pre_1d,2016-11-03 00:00:00,2016-11-04 00:00:00,,,,0.011428571428571566,0.0,0.0,3.5909456740442636,,,,,4.700000000000003,,,9.300000000000004,,141,144,0.9791666666666666,True,0.0,
m2_disturbance_0152_activity_pre_1d,disturbance,activity,activity,1,,,152.0,10,activity_pre_1d,2016-09-28 00:00:00,2016-09-29 00:00:00,,,,0.015532081377148899,0.00793650793650258,0.6000000000000014,-0.1536580594678938,,,,,17.39999999999999,,,-0.7000000000000028,,143,144,0.9930555555555556,True,0.0,
m2_disturbance_0153_activity_pre_1d,disturbance,activity,activity,1,,,153.0,19,activity_pre_1d,2016-08-23 00:00:00,2016-08-24 00:00:00,,,,-0.022222222222220367,-4.636111111111111,-0.5,-0.6972222222222229,,,,,1.0,,,-2.1000000000000014,,144,144,1.0,True,0.0,
m2_disturbance_0154_activity_pre_1d,disturbance,activity,activity,1,,,154.0,4,activity_pre_1d,2016-07-31 00:00:00,2016-08-01 00:00:00,,,,2.456944444444442,-5.436111111111114,0.0,1.0861111111111015,,,,,0.0,,,1.7000000000000028,,144,144,1.0,True,0.0,
m2_disturbance_0155_activity_pre_1d,disturbance,activity,activity,1,,,155.0,19,activity_pre_1d,2016-07-19 00:00:00,2016-07-20 00:00:00,,,,3.3874999999999957,-4.9694444444444414,0.3999999999999986,0.10833333333333428,,,,,-2.1000000000000014,,,1.3999999999999986,,144,144,1.0,True,0.0,
m2_disturbance_0156_activity_pre_1d,disturbance,activity,activity,1,,,156.0,16,activity_pre_1d,2016-06-16 00:00:00,2016-06-17 00:00:00,,,,5.263888888888889,-6.149999999999995,-0.9000000000000021,-0.04583333333332007,,,,,,,,0.8999999999999915,,144,144,1.0,True,0.0,
m2_disturbance_0157_activity_pre_1d,disturbance,activity,activity,1,,,157.0,49,activity_pre_1d,2016-05-25 00:00:00,2016-05-26 00:00:00,,,,2.1625000000000014,-7.013888888888893,0.3999999999999986,-5.008333333333333,,,,,-0.6000000000000014,,,0.0,,144,144,1.0,True,0.0,
m2_disturbance_0158_activity_pre_1d,disturbance,activity,activity,1,,,158.0,16,activity_pre_1d,2016-03-21 00:00:00,2016-03-22 00:00:00,,,,2.022222222222223,-1.777777777777776,0.30000000000000027,,,,,,,,,0.6000000000000085,,144,144,1.0,True,0.0,
m2_disturbance_0159_activity_pre_1d,disturbance,activity,activity,1,,,159.0,49,activity_pre_1d,2016-02-17 00:00:00,2016-02-18 00:00:00,,,,4.702777777777778,-3.338888888888889,4.799999999999999,0.4513888888888786,,,,,1.1000000000000014,,,-0.09999999999999432,,144,144,1.0,True,0.0,
m2_disturbance_0160_activity_pre_1d,disturbance,activity,activity,1,,,160.0,16,activity_pre_1d,2016-02-10 00:00:00,2016-02-11 00:00:00,,,,,-1.1568376068376072,-1.7000000000000002,,,,,,,,,13.5,,62,144,0.4305555555555556,False,0.0,
m2_disturbance_0161_activity_pre_1d,disturbance,activity,activity,1,,,161.0,49,activity_pre_1d,2015-10-19 00:00:00,2015-10-20 00:00:00,,,,0.8250000000000011,-3.4333333333333336,-2.6000000000000005,4.9722222222222285,,,,,4.799999999999997,,,-0.10000000000000853,,144,144,1.0,True,0.0,
m2_disturbance_0162_activity_pre_1d,disturbance,activity,activity,1,,,162.0,40,activity_pre_1d,2015-10-18 00:00:00,2015-10-19 00:00:00,,,,1.4861111111111107,-0.4833333333333343,0.09999999999999964,7.397222222222219,,,,,4.100000000000001,,,0.19999999999999574,,144,144,1.0,True,0.0,
m2_fault_0000_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,0.0,,53,fault_report_pre_7d,2020-03-16 15:19:00,2020-03-23 15:19:00,,Incorrect setting of the differential pressure regulator,False,-1.4736111111111114,2.916666666666667,-5.9,0.3999999999999915,-0.6565972222222314,-27003.367462317634,-0.4780092592592595,-0.17858796296296287,1.2999999999999972,1.0718750000000057,-0.33850072154032684,-0.6999999999999957,1.020320424627755,1008,1008,1.0,True,,False
m2_fault_0001_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,1.0,,24,fault_report_pre_7d,2020-03-11 11:11:00,2020-03-18 11:11:00,,Shut-off valve closed,True,-0.6138888888888889,0.6888888888888873,-3.1000000000000014,-2.9694444444444414,-2.731481481481474,-34281.8984168613,8.158564814814817,-10.890046296296296,30.800000000000004,9.058217592592598,-2.016425010491311,5.300000000000004,8.949884259259257,1008,1008,1.0,True,,True
m2_fault_0002_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,2.0,,53,fault_report_pre_7d,2020-03-09 10:00:00,2020-03-16 10:00:00,,Incorrect setting of the differential pressure regulator,True,-4.766666666666667,-0.9944444444444436,3.5,0.025000000000005684,0.31157407407407334,-8107.791612686386,-0.1712962962962905,0.4828703703703703,1.0,-1.6962962962963033,-0.22807712156067605,2.5,-1.8309027777777658,1008,1008,1.0,True,,True
