dataset,feature_variant,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,removed_high_missing_features,feature_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,activity_precision,activity_recall,activity_f1,normal_support,activity_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_activity_recall_std,fold_normal_fpr_std
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,17,0.7058823529411765,0.6944444444444444,0.6886446886446886,0.8472222222222222,0.8,0.5,0.6153846153846154,0.6666666666666666,0.8888888888888888,0.7619047619047619,8,9,0.5,4,4,1,8,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,17,0.8235294117647058,0.8333333333333333,0.8210526315789474,0.8472222222222222,0.7272727272727273,1.0,0.8421052631578947,1.0,0.6666666666666666,0.8,8,9,0.0,8,0,3,6,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,17,0.7058823529411765,0.7222222222222222,0.6886446886446886,0.8472222222222222,0.6153846153846154,1.0,0.7619047619047619,1.0,0.4444444444444444,0.6153846153846154,8,9,0.0,8,0,5,4,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,18,0.8888888888888888,0.875,0.8831168831168831,0.9375,1.0,0.75,0.8571428571428571,0.8333333333333334,1.0,0.9090909090909091,8,10,0.25,6,2,0,10,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,18,0.8333333333333334,0.8375,0.8328173374613003,0.9375,0.7777777777777778,0.875,0.8235294117647058,0.8888888888888888,0.8,0.8421052631578947,8,10,0.125,7,1,2,8,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,18,0.7777777777777778,0.8,0.775,0.9375,0.6666666666666666,1.0,0.8,1.0,0.6,0.75,8,10,0.0,8,0,4,6,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,15,0.6666666666666666,0.5833333333333334,0.5341614906832298,0.7592592592592593,1.0,0.16666666666666666,0.2857142857142857,0.6428571428571429,1.0,0.782608695652174,6,9,0.8333333333333334,1,5,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,15,0.7333333333333333,0.7222222222222222,0.7222222222222222,0.7592592592592593,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,6,9,0.3333333333333333,4,2,2,7,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,15,0.6,0.6111111111111112,0.5982142857142857,0.7592592592592593,0.5,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.5555555555555556,0.625,6,9,0.3333333333333333,4,2,4,5,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,15,0.8,0.75,0.7619047619047619,0.8518518518518519,1.0,0.5,0.6666666666666666,0.75,1.0,0.8571428571428571,6,9,0.5,3,3,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,15,0.7333333333333333,0.7222222222222222,0.7222222222222222,0.8518518518518519,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,6,9,0.3333333333333333,4,2,2,7,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,15,0.6666666666666666,0.6666666666666666,0.660633484162896,0.8518518518518519,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.75,0.6666666666666666,0.7058823529411765,6,9,0.3333333333333333,4,2,3,6,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,all,aggregate,,80,,,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,80,0.725,0.6952380952380952,0.6925227113906359,0.8063492063492064,0.8421052631578947,0.45714285714285713,0.5925925925925926,0.6885245901639344,0.9333333333333333,0.7924528301886793,35,45,0.5428571428571428,16,19,3,42,0.12544579112292303,0.098757715747951,0.20090498199741894
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,all,aggregate,,80,,,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,80,0.7375,0.7412698412698413,0.7364705882352941,0.8063492063492064,0.675,0.7714285714285715,0.72,0.8,0.7111111111111111,0.7529411764705882,35,45,0.22857142857142856,27,8,13,32,0.10963736349403383,0.11234866364235147,0.15730511103960887
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,all,aggregate,,80,,,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,80,0.6625,0.680952380952381,0.6611764705882353,0.8063492063492064,0.58,0.8285714285714286,0.6823529411764706,0.8,0.5333333333333333,0.64,35,45,0.17142857142857143,29,6,21,24,0.08810771397430978,0.10541511124602747,0.1564921592871903
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.6,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.4,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.5,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.6,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.6,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.4,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.5,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,missingness_only,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.6,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_post_1d,compact13,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,compact13,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,compact13,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.6,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,compact13,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
