candidate_kind,candidate_id,source_event_id,substation_id,window_start,window_end,sample_count,expected_sample_count,coverage_rate,audit_status,exclusion_reason,fault_label,efd_possible,disturbance_count,fault_window_overlap,fixed_eval_window_overlap
candidate_normal,candidate_normal_s24_20180811,,24,2018-08-11 00:00:00,2018-08-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20180910,,24,2018-09-10 00:00:00,2018-09-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20181010,,24,2018-10-10 00:00:00,2018-10-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20181109,,24,2018-11-09 00:00:00,2018-11-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20181209,,24,2018-12-09 00:00:00,2018-12-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190108,,24,2019-01-08 00:00:00,2019-01-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190207,,24,2019-02-07 00:00:00,2019-02-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190309,,24,2019-03-09 00:00:00,2019-03-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190408,,24,2019-04-08 00:00:00,2019-04-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190508,,24,2019-05-08 00:00:00,2019-05-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190607,,24,2019-06-07 00:00:00,2019-06-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190707,,24,2019-07-07 00:00:00,2019-07-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190806,,24,2019-08-06 00:00:00,2019-08-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20190905,,24,2019-09-05 00:00:00,2019-09-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20191005,,24,2019-10-05 00:00:00,2019-10-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20191104,,24,2019-11-04 00:00:00,2019-11-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20191204,,24,2019-12-04 00:00:00,2019-12-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200103,,24,2020-01-03 00:00:00,2020-01-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200202,,24,2020-02-02 00:00:00,2020-02-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200303,,24,2020-03-03 00:00:00,2020-03-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200402,,24,2020-04-02 00:00:00,2020-04-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200502,,24,2020-05-02 00:00:00,2020-05-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200601,,24,2020-06-01 00:00:00,2020-06-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s24_20200701,,24,2020-07-01 00:00:00,2020-07-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20170726,,25,2017-07-26 00:00:00,2017-08-02 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s25_20170825,,25,2017-08-25 00:00:00,2017-09-01 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s25_20170924,,25,2017-09-24 00:00:00,2017-10-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20171024,,25,2017-10-24 00:00:00,2017-10-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20171123,,25,2017-11-23 00:00:00,2017-11-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20171223,,25,2017-12-23 00:00:00,2017-12-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180122,,25,2018-01-22 00:00:00,2018-01-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180221,,25,2018-02-21 00:00:00,2018-02-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180323,,25,2018-03-23 00:00:00,2018-03-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180422,,25,2018-04-22 00:00:00,2018-04-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180522,,25,2018-05-22 00:00:00,2018-05-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180621,,25,2018-06-21 00:00:00,2018-06-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180721,,25,2018-07-21 00:00:00,2018-07-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180820,,25,2018-08-20 00:00:00,2018-08-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20180919,,25,2018-09-19 00:00:00,2018-09-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20181019,,25,2018-10-19 00:00:00,2018-10-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20181118,,25,2018-11-18 00:00:00,2018-11-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20181218,,25,2018-12-18 00:00:00,2018-12-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190117,,25,2019-01-17 00:00:00,2019-01-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190216,,25,2019-02-16 00:00:00,2019-02-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190318,,25,2019-03-18 00:00:00,2019-03-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190417,,25,2019-04-17 00:00:00,2019-04-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190517,,25,2019-05-17 00:00:00,2019-05-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190616,,25,2019-06-16 00:00:00,2019-06-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190716,,25,2019-07-16 00:00:00,2019-07-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190815,,25,2019-08-15 00:00:00,2019-08-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20190914,,25,2019-09-14 00:00:00,2019-09-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20191014,,25,2019-10-14 00:00:00,2019-10-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20191113,,25,2019-11-13 00:00:00,2019-11-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20191213,,25,2019-12-13 00:00:00,2019-12-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20200112,,25,2020-01-12 00:00:00,2020-01-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20200211,,25,2020-02-11 00:00:00,2020-02-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20200312,,25,2020-03-12 00:00:00,2020-03-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20200411,,25,2020-04-11 00:00:00,2020-04-18 00:00:00,1008,1008,1.0,excluded,fixed_eval_window_overlap|substation_quota_full,,,0.0,False,True
candidate_normal,candidate_normal_s25_20200511,,25,2020-05-11 00:00:00,2020-05-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20200610,,25,2020-06-10 00:00:00,2020-06-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s25_20200710,,25,2020-07-10 00:00:00,2020-07-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20181019,,26,2018-10-19 00:00:00,2018-10-26 00:00:00,1008,1008,1.0,excluded,disturbance_overlap,,,1.0,False,False
candidate_normal,candidate_normal_s26_20181118,,26,2018-11-18 00:00:00,2018-11-25 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s26_20181218,,26,2018-12-18 00:00:00,2018-12-25 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190117,,26,2019-01-17 00:00:00,2019-01-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190216,,26,2019-02-16 00:00:00,2019-02-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190318,,26,2019-03-18 00:00:00,2019-03-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190417,,26,2019-04-17 00:00:00,2019-04-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190517,,26,2019-05-17 00:00:00,2019-05-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190616,,26,2019-06-16 00:00:00,2019-06-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190716,,26,2019-07-16 00:00:00,2019-07-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190815,,26,2019-08-15 00:00:00,2019-08-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20190914,,26,2019-09-14 00:00:00,2019-09-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20191014,,26,2019-10-14 00:00:00,2019-10-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20191113,,26,2019-11-13 00:00:00,2019-11-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20191213,,26,2019-12-13 00:00:00,2019-12-20 00:00:00,1008,1008,1.0,excluded,fixed_eval_window_overlap|substation_quota_full,,,0.0,False,True
candidate_normal,candidate_normal_s26_20200112,,26,2020-01-12 00:00:00,2020-01-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20200211,,26,2020-02-11 00:00:00,2020-02-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20200312,,26,2020-03-12 00:00:00,2020-03-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20200411,,26,2020-04-11 00:00:00,2020-04-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20200511,,26,2020-05-11 00:00:00,2020-05-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s26_20200610,,26,2020-06-10 00:00:00,2020-06-17 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|fault_window_overlap|fixed_eval_window_overlap|substation_quota_full,,,1.0,True,True
candidate_normal,candidate_normal_s26_20200710,,26,2020-07-10 00:00:00,2020-07-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s27_20191122,,27,2019-11-22 00:00:00,2019-11-29 00:00:00,1001,1008,0.9930555555555556,excluded,disturbance_overlap,,,1.0,False,False
candidate_normal,candidate_normal_s27_20191222,,27,2019-12-22 00:00:00,2019-12-29 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s27_20200121,,27,2020-01-21 00:00:00,2020-01-28 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s27_20200220,,27,2020-02-20 00:00:00,2020-02-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s27_20200321,,27,2020-03-21 00:00:00,2020-03-28 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,1.0,False,False
candidate_normal,candidate_normal_s27_20200420,,27,2020-04-20 00:00:00,2020-04-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s27_20200520,,27,2020-05-20 00:00:00,2020-05-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s27_20200619,,27,2020-06-19 00:00:00,2020-06-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s27_20200719,,27,2020-07-19 00:00:00,2020-07-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s28_20190830,,28,2019-08-30 00:00:00,2019-09-06 00:00:00,0,1008,0.0,excluded,low_coverage,,,0.0,False,False
candidate_normal,candidate_normal_s28_20190929,,28,2019-09-29 00:00:00,2019-10-06 00:00:00,0,1008,0.0,excluded,low_coverage,,,0.0,False,False
candidate_normal,candidate_normal_s28_20191029,,28,2019-10-29 00:00:00,2019-11-05 00:00:00,915,1008,0.9077380952380952,excluded,low_coverage,,,0.0,False,False
candidate_normal,candidate_normal_s28_20191128,,28,2019-11-28 00:00:00,2019-12-05 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s28_20191228,,28,2019-12-28 00:00:00,2020-01-04 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s28_20200127,,28,2020-01-27 00:00:00,2020-02-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s28_20200226,,28,2020-02-26 00:00:00,2020-03-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s28_20200327,,28,2020-03-27 00:00:00,2020-04-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s28_20200426,,28,2020-04-26 00:00:00,2020-05-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s28_20200526,,28,2020-05-26 00:00:00,2020-06-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s28_20200625,,28,2020-06-25 00:00:00,2020-07-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20190912,,29,2019-09-12 00:00:00,2019-09-19 00:00:00,1008,1008,1.0,excluded,disturbance_overlap,,,1.0,False,False
candidate_normal,candidate_normal_s29_20191012,,29,2019-10-12 00:00:00,2019-10-19 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s29_20191111,,29,2019-11-11 00:00:00,2019-11-18 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s29_20191211,,29,2019-12-11 00:00:00,2019-12-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20200110,,29,2020-01-10 00:00:00,2020-01-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20200209,,29,2020-02-09 00:00:00,2020-02-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20200310,,29,2020-03-10 00:00:00,2020-03-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20200409,,29,2020-04-09 00:00:00,2020-04-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20200509,,29,2020-05-09 00:00:00,2020-05-16 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,1.0,False,False
candidate_normal,candidate_normal_s29_20200608,,29,2020-06-08 00:00:00,2020-06-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s29_20200708,,29,2020-07-08 00:00:00,2020-07-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s30_20191206,,30,2019-12-06 00:00:00,2019-12-13 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s30_20200105,,30,2020-01-05 00:00:00,2020-01-12 00:00:00,1008,1008,1.0,excluded,disturbance_overlap,,,1.0,False,False
candidate_normal,candidate_normal_s30_20200204,,30,2020-02-04 00:00:00,2020-02-11 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s30_20200305,,30,2020-03-05 00:00:00,2020-03-12 00:00:00,1008,1008,1.0,excluded,fault_window_overlap|fixed_eval_window_overlap|substation_quota_full,,,0.0,True,True
candidate_normal,candidate_normal_s30_20200404,,30,2020-04-04 00:00:00,2020-04-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s30_20200504,,30,2020-05-04 00:00:00,2020-05-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s30_20200603,,30,2020-06-03 00:00:00,2020-06-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s30_20200703,,30,2020-07-03 00:00:00,2020-07-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20190829,,31,2019-08-29 00:00:00,2019-09-05 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s31_20190928,,31,2019-09-28 00:00:00,2019-10-05 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s31_20191028,,31,2019-10-28 00:00:00,2019-11-04 00:00:00,917,1008,0.9097222222222222,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20191127,,31,2019-11-27 00:00:00,2019-12-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20191227,,31,2019-12-27 00:00:00,2020-01-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20200126,,31,2020-01-26 00:00:00,2020-02-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20200225,,31,2020-02-25 00:00:00,2020-03-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20200326,,31,2020-03-26 00:00:00,2020-04-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20200425,,31,2020-04-25 00:00:00,2020-05-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20200525,,31,2020-05-25 00:00:00,2020-06-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s31_20200624,,31,2020-06-24 00:00:00,2020-07-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20180610,,32,2018-06-10 00:00:00,2018-06-17 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s32_20180710,,32,2018-07-10 00:00:00,2018-07-17 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s32_20180809,,32,2018-08-09 00:00:00,2018-08-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20180908,,32,2018-09-08 00:00:00,2018-09-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20181008,,32,2018-10-08 00:00:00,2018-10-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20181107,,32,2018-11-07 00:00:00,2018-11-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20181207,,32,2018-12-07 00:00:00,2018-12-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190106,,32,2019-01-06 00:00:00,2019-01-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190205,,32,2019-02-05 00:00:00,2019-02-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190307,,32,2019-03-07 00:00:00,2019-03-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190406,,32,2019-04-06 00:00:00,2019-04-13 00:00:00,870,1008,0.8630952380952381,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190506,,32,2019-05-06 00:00:00,2019-05-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190605,,32,2019-06-05 00:00:00,2019-06-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190705,,32,2019-07-05 00:00:00,2019-07-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190804,,32,2019-08-04 00:00:00,2019-08-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20190903,,32,2019-09-03 00:00:00,2019-09-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20191003,,32,2019-10-03 00:00:00,2019-10-10 00:00:00,870,1008,0.8630952380952381,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20191102,,32,2019-11-02 00:00:00,2019-11-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20191202,,32,2019-12-02 00:00:00,2019-12-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20200101,,32,2020-01-01 00:00:00,2020-01-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20200131,,32,2020-01-31 00:00:00,2020-02-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20200301,,32,2020-03-01 00:00:00,2020-03-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20200331,,32,2020-03-31 00:00:00,2020-04-07 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,1.0,False,False
candidate_normal,candidate_normal_s32_20200430,,32,2020-04-30 00:00:00,2020-05-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20200530,,32,2020-05-30 00:00:00,2020-06-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s32_20200629,,32,2020-06-29 00:00:00,2020-07-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150224,,33,2015-02-24 00:00:00,2015-03-03 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150326,,33,2015-03-26 00:00:00,2015-04-02 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150425,,33,2015-04-25 00:00:00,2015-05-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150525,,33,2015-05-25 00:00:00,2015-06-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150624,,33,2015-06-24 00:00:00,2015-07-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150724,,33,2015-07-24 00:00:00,2015-07-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150823,,33,2015-08-23 00:00:00,2015-08-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20150922,,33,2015-09-22 00:00:00,2015-09-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20151022,,33,2015-10-22 00:00:00,2015-10-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20151121,,33,2015-11-21 00:00:00,2015-11-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
